date,item,price
2022-09-05,bowl:orangechicken chowmein,6.70
2022-09-05,bigplate:blackpepperchicken honeysesamechicken generaltsochicken creamcheeserangoon,9.70
2022-09-05,plate:stringbeanchickenbreast generaltsochicken crispyshrimp,8.20
2022-09-05,chickenpotsticker,2.70
2022-09-05,bowl:blackpepperangussteak veggiespringroll,6.70
2022-09-05,bigplate:orangechicken honeysesamechicken blackpepperangussteak chowmein,9.70
2022-09-05,veggiespringroll,6.70
2022-09-05,bigplate:mushroomchicken broccolibeef eggplanttofu crispyshrimp,9.70
2022-09-05,friedrice,6.70
2022-09-05,plate:stringbeanchickenbreast kungpaochicken friedrice,8.20
2022-09-05,whiterice,6.70
2022-09-05,bowl:beijingbeef whiterice,6.70
2022-09-05,plate:blackpepperchicken broccolibeef mixedvegetables,8.20
2022-09-05,bigplate:kungpaochicken honeywalnutshrimp mushroomchicken creamcheeserangoon,9.70
2022-09-05,chowmein,2.70
2022-09-05,chickenpotsticker,6.70
2022-09-05,bigplate:mushroomchicken honeysesamechicken stringbeanchickenbreast chickeneggroll,9.70
2022-09-05,mixedvegetables,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,chowmein,6.70
2022-09-05,crispyshrimp,2.70
2022-09-05,bowl:broccolibeef whiterice,6.70
2022-09-05,whiterice,6.70
2022-09-05,bigplate:stringbeanchickenbreast kungpaochicken sweetfirechickenbreast whiterice,9.70
2022-09-05,crispyshrimp,2.70
2022-09-05,bigplate:kungpaochicken generaltsochicken blackpepperchicken chickeneggroll,9.70
2022-09-05,veggiespringroll,6.70
2022-09-05,plate:beijingbeef kungpaochicken brownrice,8.20
2022-09-05,mixedvegetables,6.70
2022-09-05,veggiespringroll,6.70
2022-09-05,plate:grilledteriyakichicken broccolibeef chickeneggroll,8.20
2022-09-05,bigplate:sweetfirechickenbreast blackpepperangussteak kungpaochicken creamcheeserangoon,9.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bowl:orangechicken whiterice,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,creamcheeserangoon,6.70
2022-09-05,plate:honeysesamechicken blackpepperchicken creamcheeserangoon,8.20
2022-09-05,chowmein,2.70
2022-09-05,bigplate:broccolibeef honeysesamechicken stringbeanchickenbreast brownrice,9.70
2022-09-05,bigplate:mushroomchicken grilledteriyakichicken blackpepperchicken friedrice,9.70
2022-09-05,chickeneggroll,6.70
2022-09-05,plate:broccolibeef broccolibeef chowmein,8.20
2022-09-05,plate:broccolibeef orangechicken whiterice,8.20
2022-09-05,bowl:blackpepperangussteak chickenpotsticker,6.70
2022-09-05,bigplate:blackpepperangussteak honeywalnutshrimp mushroomchicken chowmein,9.70
2022-09-05,chowmein,6.70
2022-09-05,plate:broccolibeef honeysesamechicken veggiespringroll,8.20
2022-09-05,friedrice,6.70
2022-09-05,bigplate:honeywalnutshrimp stringbeanchickenbreast broccolibeef veggiespringroll,9.70
2022-09-05,crispyshrimp,2.70
2022-09-05,plate:sweetfirechickenbreast beijingbeef brownrice,8.20
2022-09-05,bigplate:blackpepperangussteak blackpepperchicken orangechicken chickenpotsticker,9.70
2022-09-05,bigplate:blackpepperangussteak broccolibeef honeywalnutshrimp mixedvegetables,9.70
2022-09-05,plate:generaltsochicken honeysesamechicken chowmein,8.20
2022-09-05,crispyshrimp,6.70
2022-09-05,bowl:kungpaochicken friedrice,6.70
2022-09-05,veggiespringroll,6.70
2022-09-05,chickeneggroll,2.70
2022-09-05,bowl:grilledteriyakichicken crispyshrimp,6.70
2022-09-05,bowl:grilledteriyakichicken crispyshrimp,6.70
2022-09-05,bigplate:mushroomchicken kungpaochicken orangechicken mixedvegetables,9.70
2022-09-05,creamcheeserangoon,6.70
2022-09-05,mixedvegetables,2.70
2022-09-05,friedrice,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bowl:mushroomchicken brownrice,6.70
2022-09-05,bowl:blackpepperangussteak crispyshrimp,6.70
2022-09-05,friedrice,2.70
2022-09-05,brownrice,2.70
2022-09-05,bowl:sweetfirechickenbreast chickeneggroll,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,plate:honeywalnutshrimp mushroomchicken veggiespringroll,8.20
2022-09-05,bigplate:broccolibeef blackpepperangussteak broccolibeef chowmein,9.70
2022-09-05,bowl:honeywalnutshrimp creamcheeserangoon,6.70
2022-09-05,chickeneggroll,2.70
2022-09-05,plate:broccolibeef honeysesamechicken chickeneggroll,8.20
2022-09-05,bigplate:honeywalnutshrimp stringbeanchickenbreast grilledteriyakichicken chowmein,9.70
2022-09-05,bowl:blackpepperchicken creamcheeserangoon,6.70
2022-09-05,plate:blackpepperchicken sweetfirechickenbreast veggiespringroll,8.20
2022-09-05,bigplate:stringbeanchickenbreast blackpepperangussteak eggplanttofu chickeneggroll,9.70
2022-09-05,crispyshrimp,2.70
2022-09-05,bowl:blackpepperangussteak veggiespringroll,6.70
2022-09-05,bigplate:stringbeanchickenbreast stringbeanchickenbreast honeysesamechicken brownrice,9.70
2022-09-05,bowl:generaltsochicken chickenpotsticker,6.70
2022-09-05,bigplate:broccolibeef mushroomchicken stringbeanchickenbreast chickenpotsticker,9.70
2022-09-05,chickenpotsticker,2.70
2022-09-05,veggiespringroll,2.70
2022-09-05,creamcheeserangoon,6.70
2022-09-05,bigplate:orangechicken beijingbeef eggplanttofu whiterice,9.70
2022-09-05,bigplate:sweetfirechickenbreast blackpepperangussteak generaltsochicken chickenpotsticker,9.70
2022-09-05,bigplate:blackpepperangussteak blackpepperchicken kungpaochicken mixedvegetables,9.70
2022-09-05,veggiespringroll,6.70
2022-09-05,plate:orangechicken kungpaochicken crispyshrimp,8.20
2022-09-05,bigplate:orangechicken mushroomchicken honeysesamechicken crispyshrimp,9.70
2022-09-05,bigplate:beijingbeef kungpaochicken kungpaochicken chickenpotsticker,9.70
2022-09-05,bigplate:orangechicken blackpepperangussteak stringbeanchickenbreast whiterice,9.70
2022-09-05,mixedvegetables,6.70
2022-09-05,chickeneggroll,6.70
2022-09-05,crispyshrimp,2.70
2022-09-05,chickenpotsticker,6.70
2022-09-05,bigplate:grilledteriyakichicken stringbeanchickenbreast kungpaochicken brownrice,9.70
2022-09-05,plate:broccolibeef generaltsochicken chowmein,8.20
2022-09-05,brownrice,6.70
2022-09-05,plate:kungpaochicken grilledteriyakichicken chowmein,8.20
2022-09-05,bigplate:blackpepperchicken kungpaochicken stringbeanchickenbreast friedrice,9.70
2022-09-05,bowl:beijingbeef chowmein,6.70
2022-09-05,plate:blackpepperangussteak sweetfirechickenbreast whiterice,8.20
2022-09-05,bowl:honeywalnutshrimp veggiespringroll,6.70
2022-09-05,whiterice,6.70
2022-09-05,brownrice,6.70
2022-09-05,brownrice,6.70
2022-09-05,bigplate:stringbeanchickenbreast stringbeanchickenbreast kungpaochicken chickenpotsticker,9.70
2022-09-05,bowl:honeywalnutshrimp brownrice,6.70
2022-09-05,mixedvegetables,6.70
2022-09-05,mixedvegetables,2.70
2022-09-05,friedrice,2.70
2022-09-05,bowl:beijingbeef chowmein,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bigplate:blackpepperangussteak generaltsochicken blackpepperchicken creamcheeserangoon,9.70
2022-09-05,plate:grilledteriyakichicken blackpepperangussteak crispyshrimp,8.20
2022-09-05,plate:blackpepperangussteak sweetfirechickenbreast chickenpotsticker,8.20
2022-09-05,bowl:generaltsochicken veggiespringroll,6.70
2022-09-05,plate:blackpepperchicken generaltsochicken brownrice,8.20
2022-09-05,bigplate:stringbeanchickenbreast eggplanttofu honeywalnutshrimp creamcheeserangoon,9.70
2022-09-05,bigplate:orangechicken kungpaochicken mushroomchicken creamcheeserangoon,9.70
2022-09-05,friedrice,6.70
2022-09-05,bowl:mushroomchicken veggiespringroll,6.70
2022-09-05,bigplate:mushroomchicken orangechicken sweetfirechickenbreast chickeneggroll,9.70
2022-09-05,bigplate:mushroomchicken orangechicken kungpaochicken mixedvegetables,9.70
2022-09-05,plate:stringbeanchickenbreast blackpepperangussteak chickeneggroll,8.20
2022-09-05,bigplate:stringbeanchickenbreast blackpepperangussteak eggplanttofu chowmein,9.70
2022-09-05,bowl:honeywalnutshrimp chowmein,6.70
2022-09-05,bowl:grilledteriyakichicken crispyshrimp,6.70
2022-09-05,whiterice,2.70
2022-09-05,veggiespringroll,6.70
2022-09-05,chickeneggroll,2.70
2022-09-05,bowl:broccolibeef whiterice,6.70
2022-09-05,bowl:beijingbeef veggiespringroll,6.70
2022-09-05,plate:eggplanttofu honeysesamechicken whiterice,8.20
2022-09-05,bowl:blackpepperangussteak mixedvegetables,6.70
2022-09-05,bigplate:kungpaochicken stringbeanchickenbreast beijingbeef chowmein,9.70
2022-09-05,bigplate:honeywalnutshrimp blackpepperangussteak honeywalnutshrimp chickeneggroll,9.70
2022-09-05,bigplate:honeywalnutshrimp grilledteriyakichicken honeysesamechicken mixedvegetables,9.70
2022-09-05,bowl:beijingbeef friedrice,6.70
2022-09-05,friedrice,2.70
2022-09-05,friedrice,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,veggiespringroll,2.70
2022-09-05,chickeneggroll,6.70
2022-09-05,bigplate:orangechicken mushroomchicken kungpaochicken chickenpotsticker,9.70
2022-09-05,mixedvegetables,2.70
2022-09-05,bowl:honeysesamechicken mixedvegetables,6.70
2022-09-05,plate:blackpepperangussteak orangechicken chickenpotsticker,8.20
2022-09-05,crispyshrimp,2.70
2022-09-05,plate:generaltsochicken honeysesamechicken veggiespringroll,8.20
2022-09-05,bowl:blackpepperchicken mixedvegetables,6.70
2022-09-05,veggiespringroll,2.70
2022-09-05,bowl:sweetfirechickenbreast chickenpotsticker,6.70
2022-09-05,bowl:kungpaochicken chowmein,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bowl:broccolibeef creamcheeserangoon,6.70
2022-09-05,bigplate:sweetfirechickenbreast honeywalnutshrimp beijingbeef mixedvegetables,9.70
2022-09-05,bowl:stringbeanchickenbreast brownrice,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bigplate:generaltsochicken beijingbeef eggplanttofu chowmein,9.70
2022-09-05,crispyshrimp,2.70
2022-09-05,plate:blackpepperangussteak broccolibeef chickenpotsticker,8.20
2022-09-05,plate:broccolibeef stringbeanchickenbreast crispyshrimp,8.20
2022-09-05,bowl:kungpaochicken veggiespringroll,6.70
2022-09-05,bigplate:beijingbeef blackpepperangussteak beijingbeef mixedvegetables,9.70
2022-09-05,chickeneggroll,2.70
2022-09-05,bowl:honeysesamechicken veggiespringroll,6.70
2022-09-05,chickeneggroll,6.70
2022-09-05,plate:mushroomchicken beijingbeef crispyshrimp,8.20
2022-09-05,bigplate:eggplanttofu mushroomchicken broccolibeef chickeneggroll,9.70
2022-09-05,friedrice,2.70
2022-09-05,brownrice,6.70
2022-09-05,plate:blackpepperangussteak stringbeanchickenbreast crispyshrimp,8.20
2022-09-05,bowl:broccolibeef chickeneggroll,6.70
2022-09-05,friedrice,6.70
2022-09-05,chowmein,2.70
2022-09-05,brownrice,6.70
2022-09-05,plate:blackpepperchicken blackpepperchicken veggiespringroll,8.20
2022-09-05,bowl:mushroomchicken mixedvegetables,6.70
2022-09-05,plate:grilledteriyakichicken honeywalnutshrimp crispyshrimp,8.20
2022-09-05,plate:eggplanttofu eggplanttofu brownrice,8.20
2022-09-05,plate:stringbeanchickenbreast orangechicken friedrice,8.20
2022-09-05,bowl:blackpepperangussteak chowmein,6.70
2022-09-05,chickeneggroll,2.70
2022-09-05,chickeneggroll,6.70
2022-09-05,chowmein,2.70
2022-09-05,bigplate:eggplanttofu eggplanttofu mushroomchicken friedrice,9.70
2022-09-05,bowl:stringbeanchickenbreast chickeneggroll,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,chickenpotsticker,6.70
2022-09-05,bigplate:blackpepperchicken honeywalnutshrimp sweetfirechickenbreast brownrice,9.70
2022-09-05,bowl:sweetfirechickenbreast chickenpotsticker,6.70
2022-09-05,bowl:blackpepperchicken chowmein,6.70
2022-09-05,plate:sweetfirechickenbreast sweetfirechickenbreast crispyshrimp,8.20
2022-09-05,bigplate:blackpepperchicken orangechicken blackpepperangussteak crispyshrimp,9.70
2022-09-05,plate:orangechicken grilledteriyakichicken friedrice,8.20
2022-09-05,bowl:honeywalnutshrimp chickenpotsticker,6.70
2022-09-05,chowmein,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,chickenpotsticker,6.70
2022-09-05,plate:orangechicken eggplanttofu chickenpotsticker,8.20
2022-09-05,veggiespringroll,2.70
2022-09-05,plate:mushroomchicken sweetfirechickenbreast crispyshrimp,8.20
2022-09-05,bowl:grilledteriyakichicken brownrice,6.70
2022-09-05,plate:blackpepperchicken beijingbeef mixedvegetables,8.20
2022-09-05,bowl:blackpepperangussteak mixedvegetables,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,creamcheeserangoon,6.70
2022-09-05,plate:beijingbeef honeywalnutshrimp brownrice,8.20
2022-09-05,plate:stringbeanchickenbreast eggplanttofu chickenpotsticker,8.20
2022-09-05,chickeneggroll,6.70
2022-09-05,plate:blackpepperangussteak mushroomchicken chickeneggroll,8.20
2022-09-05,veggiespringroll,6.70
2022-09-05,plate:blackpepperangussteak mushroomchicken brownrice,8.20
2022-09-05,plate:blackpepperchicken eggplanttofu chickeneggroll,8.20
2022-09-05,creamcheeserangoon,2.70
2022-09-05,plate:blackpepperchicken generaltsochicken creamcheeserangoon,8.20
2022-09-05,bowl:mushroomchicken veggiespringroll,6.70
2022-09-05,bigplate:sweetfirechickenbreast blackpepperangussteak blackpepperchicken chowmein,9.70
2022-09-05,bowl:beijingbeef whiterice,6.70
2022-09-05,bigplate:blackpepperchicken mushroomchicken grilledteriyakichicken veggiespringroll,9.70
2022-09-05,plate:beijingbeef broccolibeef chowmein,8.20
2022-09-05,bowl:blackpepperangussteak brownrice,6.70
2022-09-05,plate:beijingbeef stringbeanchickenbreast friedrice,8.20
2022-09-05,bowl:stringbeanchickenbreast mixedvegetables,6.70
2022-09-05,bowl:honeywalnutshrimp veggiespringroll,6.70
2022-09-05,brownrice,2.70
2022-09-05,veggiespringroll,2.70
2022-09-05,plate:beijingbeef blackpepperangussteak friedrice,8.20
2022-09-05,plate:blackpepperchicken grilledteriyakichicken friedrice,8.20
2022-09-05,veggiespringroll,2.70
2022-09-05,crispyshrimp,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,crispyshrimp,2.70
2022-09-05,plate:eggplanttofu honeywalnutshrimp chickeneggroll,8.20
2022-09-05,bigplate:mushroomchicken beijingbeef blackpepperangussteak brownrice,9.70
2022-09-05,mixedvegetables,2.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bigplate:kungpaochicken generaltsochicken generaltsochicken brownrice,9.70
2022-09-05,bigplate:mushroomchicken beijingbeef beijingbeef veggiespringroll,9.70
2022-09-05,plate:sweetfirechickenbreast orangechicken friedrice,8.20
2022-09-05,creamcheeserangoon,6.70
2022-09-05,crispyshrimp,6.70
2022-09-05,plate:blackpepperangussteak blackpepperangussteak chickenpotsticker,8.20
2022-09-05,whiterice,2.70
2022-09-05,plate:stringbeanchickenbreast blackpepperchicken chowmein,8.20
2022-09-05,plate:generaltsochicken generaltsochicken friedrice,8.20
2022-09-05,chickeneggroll,2.70
2022-09-05,friedrice,6.70
2022-09-05,plate:eggplanttofu eggplanttofu brownrice,8.20
2022-09-05,friedrice,6.70
2022-09-05,bigplate:sweetfirechickenbreast stringbeanchickenbreast generaltsochicken veggiespringroll,9.70
2022-09-05,chickeneggroll,6.70
2022-09-05,bowl:mushroomchicken veggiespringroll,6.70
2022-09-05,mixedvegetables,6.70
2022-09-05,bowl:honeywalnutshrimp chickeneggroll,6.70
2022-09-05,bowl:blackpepperchicken mixedvegetables,6.70
2022-09-05,bigplate:blackpepperchicken stringbeanchickenbreast blackpepperangussteak chickenpotsticker,9.70
2022-09-05,bowl:kungpaochicken friedrice,6.70
2022-09-05,bowl:grilledteriyakichicken brownrice,6.70
2022-09-05,bigplate:broccolibeef kungpaochicken broccolibeef friedrice,9.70
2022-09-05,plate:generaltsochicken stringbeanchickenbreast chickenpotsticker,8.20
2022-09-05,bigplate:sweetfirechickenbreast kungpaochicken honeywalnutshrimp creamcheeserangoon,9.70
2022-09-05,crispyshrimp,6.70
2022-09-05,bigplate:mushroomchicken orangechicken honeysesamechicken whiterice,9.70
2022-09-05,brownrice,2.70
2022-09-05,bigplate:eggplanttofu honeywalnutshrimp kungpaochicken veggiespringroll,9.70
2022-09-05,plate:broccolibeef beijingbeef friedrice,8.20
2022-09-05,bigplate:blackpepperchicken orangechicken eggplanttofu mixedvegetables,9.70
2022-09-05,plate:orangechicken honeywalnutshrimp brownrice,8.20
2022-09-05,whiterice,2.70
2022-09-05,bigplate:kungpaochicken blackpepperchicken grilledteriyakichicken chickenpotsticker,9.70
2022-09-05,bowl:grilledteriyakichicken creamcheeserangoon,6.70
2022-09-05,bigplate:broccolibeef broccolibeef blackpepperchicken friedrice,9.70
2022-09-05,bigplate:orangechicken blackpepperchicken kungpaochicken veggiespringroll,9.70
2022-09-05,bigplate:grilledteriyakichicken honeywalnutshrimp beijingbeef chickeneggroll,9.70
2022-09-05,chickeneggroll,2.70
2022-09-05,mixedvegetables,2.70
2022-09-05,bigplate:grilledteriyakichicken honeywalnutshrimp eggplanttofu chickenpotsticker,9.70
2022-09-05,plate:blackpepperchicken beijingbeef chickenpotsticker,8.20
2022-09-05,crispyshrimp,6.70
2022-09-05,plate:generaltsochicken broccolibeef mixedvegetables,8.20
2022-09-05,bigplate:orangechicken honeysesamechicken sweetfirechickenbreast veggiespringroll,9.70
2022-09-05,plate:beijingbeef generaltsochicken creamcheeserangoon,8.20
2022-09-05,bowl:eggplanttofu veggiespringroll,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,bigplate:beijingbeef sweetfirechickenbreast stringbeanchickenbreast chickenpotsticker,9.70
2022-09-05,bowl:orangechicken creamcheeserangoon,6.70
2022-09-05,bigplate:kungpaochicken eggplanttofu eggplanttofu friedrice,9.70
2022-09-05,whiterice,2.70
2022-09-05,plate:eggplanttofu honeywalnutshrimp crispyshrimp,8.20
2022-09-05,plate:grilledteriyakichicken generaltsochicken veggiespringroll,8.20
2022-09-05,bowl:eggplanttofu veggiespringroll,6.70
2022-09-05,plate:mushroomchicken generaltsochicken brownrice,8.20
2022-09-05,veggiespringroll,6.70
2022-09-05,creamcheeserangoon,6.70
2022-09-05,plate:grilledteriyakichicken generaltsochicken chickeneggroll,8.20
2022-09-05,creamcheeserangoon,2.70
2022-09-05,chickeneggroll,2.70
2022-09-05,plate:generaltsochicken eggplanttofu veggiespringroll,8.20
2022-09-05,friedrice,6.70
2022-09-05,whiterice,2.70
2022-09-05,plate:eggplanttofu grilledteriyakichicken crispyshrimp,8.20
2022-09-05,chickenpotsticker,6.70
2022-09-05,bigplate:broccolibeef blackpepperchicken grilledteriyakichicken chickeneggroll,9.70
2022-09-05,bowl:mushroomchicken creamcheeserangoon,6.70
2022-09-05,brownrice,6.70
2022-09-05,bigplate:beijingbeef kungpaochicken grilledteriyakichicken chowmein,9.70
2022-09-05,bowl:honeysesamechicken chowmein,6.70
2022-09-05,creamcheeserangoon,2.70
2022-09-05,chowmein,6.70
2022-09-05,chickeneggroll,6.70
2022-09-05,brownrice,6.70
2022-09-05,bigplate:eggplanttofu mushroomchicken generaltsochicken mixedvegetables,9.70
2022-09-05,chickeneggroll,2.70
2022-09-05,chickenpotsticker,2.70
2022-09-05,bowl:blackpepperchicken crispyshrimp,6.70
2022-09-05,bowl:kungpaochicken veggiespringroll,6.70
2022-09-05,bigplate:generaltsochicken generaltsochicken sweetfirechickenbreast chickeneggroll,9.70
2022-09-05,bowl:orangechicken veggiespringroll,6.70
2022-09-05,veggiespringroll,6.70
2022-09-05,bowl:kungpaochicken whiterice,6.70
2022-09-05,bowl:generaltsochicken friedrice,6.70
2022-09-05,bigplate:honeysesamechicken eggplanttofu generaltsochicken crispyshrimp,9.70
2022-09-05,whiterice,2.70
2022-09-05,plate:blackpepperangussteak honeywalnutshrimp chickeneggroll,8.20
2022-09-05,plate:mushroomchicken generaltsochicken friedrice,8.20
2022-09-05,bowl:grilledteriyakichicken brownrice,6.70
2022-09-05,bowl:mushroomchicken crispyshrimp,6.70
2022-09-05,bowl:kungpaochicken crispyshrimp,6.70
2022-09-05,plate:orangechicken orangechicken creamcheeserangoon,8.20
2022-09-05,bigplate:honeywalnutshrimp kungpaochicken grilledteriyakichicken chickenpotsticker,9.70
2022-09-05,bowl:blackpepperchicken chickeneggroll,6.70
2022-09-05,bigplate:stringbeanchickenbreast honeywalnutshrimp eggplanttofu chickenpotsticker,9.70
2022-09-05,plate:broccolibeef sweetfirechickenbreast veggiespringroll,8.20
2022-09-05,chowmein,2.70
2022-09-05,chickeneggroll,6.70
2022-09-05,bowl:blackpepperangussteak chickenpotsticker,6.70
2022-09-05,plate:kungpaochicken blackpepperangussteak chickeneggroll,8.20
2022-09-05,plate:mushroomchicken honeywalnutshrimp friedrice,8.20
